Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
5600AX-DTI,"5600 IVX Investigator (Formerly AX) Appliance - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 5600IVX Investigator appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5600 IVX Invgtr Appl DTI 2W 1:1TE,AX5600D2WGAEAT,40576.13,AX5600D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5600 IVX Invgtr Appl DTI 1W 1:1TE,AX5600D1WGAEAT,60864.17,AX5600D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5600 IVX Invgtr Appl DTI OF 1:1TE,AX5600DOFGAEAT,64921.77,AX5600DOFGAEAT-AA,
,Legacy - Forensics IA Virtual Appliances,,,,,
IA-VA,"IA Virtual Appliance(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual appliance image. Virtual appliance image contains activation code.
This Classic sale option is  NOT applicable for base Hermes Forensics subscription customers seeking Virtual Appliance Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,IA Virt Appl PERP LIC,VIACAE-AT,161386.63,VIACAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,IA Virt Appl 1Yr TE,VIAPTM-AT,29827.71,VIAPTM-AT-AA,
,Legacy - Classic Forensics IA Hardware Appliances,,,,,
1000DIA-SW,"1000D IA Appliance Software(F)
LICENSE: Per Appliance
End-of-Sale 31st March 2022.  End-of-Life/Support is 31st March 2027. Support contracts cannot extend past the End-of-Life/Support Date.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,1000D IA Appl SW 1yr TE,IAD1000PTM-AT,21023.06,IAD1000PTM-AT-AA,
2100IA-HN48-SW,"2100 HN48 IA Appliance Software(F)
LICENSE: Per Appliance
End-of-Sale 31st March 2022.  End-of-Life/Support is 31st March 2027. Support contracts cannot extend past the End-of-Life/Support Date.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,2100 HN48 IA Appl SW 1yr TE,IA2100PTM-AT,63778.22,IA2100PTM-AT-AA,
2600IA,"2600 IA Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
NOTES: This Classic sale option is  NOT applicable for base Hermes Forensics subscription customers seeking HW Deployment Option",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,2600 IA Appliance,IA-2600,98065.98,IA-2600A,
2600IA-SW,"2600 IA Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 2600IA appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Forensics subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,2600 IA Appl SW PERP LIC,IA2600CAE-AT,333427.45,IA2600CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,2600 IA Appl SW 1yr TE,IA2600PTM-AT,79749.23,IA2600PTM-AT-AA,
,Legacy - Central Management Hardware Appliance,,,,,
4500CM-SW,"4500 CM Appliance Software(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 4500CM appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,4500 CM Appl SW 1yr TE,CM4500PTM-AT,8705.33,CM4500PTM-AT-AA,
4500CM-SW-DTI,"4500 CM Appliance Software - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance Instance
DELIVERABLE:  Content key.
CONTENT:  DTI subscription for the 4500CM appliance.
REQUIREMENTS: Must be ordered in conjunction with the corresponding appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4500 CM Appl SW DTI 2W 1:1TE,CM4500D2WGAEAT,0,CM4500D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4500 CM Appl SW DTI 1W 1:1TE,CM4500D1WGAEAT,0,CM4500D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4500 CM Appl SW DTI OF 1:1TE,CM4500DOFGAEAT,0,CM4500DOFGAEAT-AA,
7500CM-SW,"7500 CM Appliance Software(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 7500CM appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,7500 CM Appl SW 1yr TE,CM7500PTM-AT,17410.65,CM7500PTM-AT-AA,
7500CM-SW-DTI,"7500 CM Appliance Software - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance Instance
DELIVERABLE:  Content key.
CONTENT:  DTI subscription for the 7500CM appliance.
REQUIREMENTS: Must be ordered in conjunction with the corresponding appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,7500 CM Appl SW DTI 2W 1:1TE,CM7500D2WGAEAT,0,CM7500D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,7500 CM Appl SW DTI 1W 1:1TE,CM7500D1WGAEAT,0,CM7500D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,7500 CM Appl SW DTI OF 1:1TE,CM7500DOFGAEAT,0,CM7500DOFGAEAT-AA,
9500CM-SW,"9500 CM Appliance Software(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 9500CM appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,9500 CM Appl SW 1yr TE,CM9500PTM-AT,46525.45,CM9500PTM-AT-AA,
9500CM-SW-DTI,"9500 CM Appliance Software - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance Instance
DELIVERABLE:  Content key.
CONTENT:  DTI subscription for the 9500CM appliance.
REQUIREMENTS: Must be ordered in conjunction with the corresponding appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,9500 CM Appl SW DTI 2W 1:1TE,CM9500D2WGAEAT,0,CM9500D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,9500 CM Appl SW DTI 1W 1:1TE,CM9500D1WGAEAT,0,CM9500D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,9500 CM Appl SW DTI OF 1:1TE,CM9500DOFGAEAT,0,CM9500DOFGAEAT-AA,
,Legacy - Central Management Cloud,,,,,
CM2500-CLOUD,"CM 2500 Cloud(F)
End of Sale is 31 March 2023 End of Life/Support is 31 December 2025. Subscriptions cannot extend past the End of Life/ Support Date. Customers should move to a Virtual CMS (as part of Hermes Subscription inclusion)
LICENSE: Per Cloud Instance
DELIVERABLE: Cloud based Central Management",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,CM 2500 Cloud 1Yr 1:1TE(F),CM2500CLGAE-AT,116459.19,CM2500CLGAE-AT-AA,
CM2500-CLOUD-DTI,"CM 2500 Cloud - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2023 End of Life/Support is 31 December 2025. Subscriptions cannot extend past the End of Life/ Support Date.
LICENSE: Per Cloud Instance
DELIVERABLE: Cloud based Central Management
CONTENT: DTI Subscription and Support for CM 2500 Cloud
REQUIREMENTS:  Must be ordered in conjunction with CM2500-CLOUD (CM 2500 Cloud).",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,CM 2500 Cloud DTI 2W 1:1TE(F),CM2500CD2WE1EAT,0,CM2500CD2WE1EAT-AA,
,Legacy - Classic Forensics PX Virtual Appliances,,,,,
PX-VA,"PX Virtual Appliance(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual appliance image. Virtual appliance image contains activation code.
This Classic sale option is  NOT applicable for base Hermes Forensics subscription customers seeking Virtual Appliance Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,PX Virt Appl PERP LIC,VPXCAE-AT,175178.23,VPXCAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,PX Virt Appl 1Yr TE,VPXPTM-AT,32376.68,VPXPTM-AT-AA,
,Legacy - Classic Forensics PX Hardware Appliances,,,,,
1004SPX-SW,"1004 S PX Appliance Software(F)
End of Sale is 31 March 2023, End of Life/Support is 31 March 2028
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 1004SPX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unitNOTES: This Classic sale option is  NOT applicable for base Hermes Forensics subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,1004S PX  Appl SW 1yr TE,PX1004SPTM-AT,19477.8,PX1004SPTM-AT-AA,
2060PX-ESS96-SW,"2060 ESS96 PX  Appliance Software(F)
End of Sale is 31 March 2023, End of Life/Support is 31 March 2028
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 2060-PX-ESS96 appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Forensics subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,2060 ESS96 PX  Appl SW 1yr TE,PX2060APTM-AT,69228.53,PX2060APTM-AT-AA,
2060PX-ESS120-SW,"2060 ESS120 PX  Appliance Software(F)
End of Sale is 31 March 2023, End of Life/Support is 31 March 2028
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 2060PX-ESS120 appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Forensics subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,2060 ESS120 PX  Appl SW 1yr TE,PX2060BPTM-AT,133696.09,PX2060BPTM-AT-AA,
2060PX-EXT20-SW,"2060 EXT 20 PX Appliance Software(F)
LICENSE: Per Appliance
End-of-Sale 31st March 2022.  End-of-Life/Support is 31st March 2027. Support contracts cannot extend past the End-of-Life/Support Date.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,2060 EXT20 PX  Appl SW 1yr TE,PX2060CPTM-AT,109832.67,PX2060CPTM-AT-AA,
4000SX-440PX-SW,"4000 SX 440 PX  Appliance Software(F)
LICENSE: Per Appliance
End-of-Sale 31st March 2022.  End-of-Life/Support is 31st March 2027. Support contracts cannot extend past the End-of-Life/Support Date.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,4000 SX 440 PX Appl SW 1yr TE,SXPX4000BPTM-AT,158893.48,SXPX4000BPTM-AT-AA,
5600PX,"5600 PX Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
NOTES: This Classic sale option is  NOT applicable for base Hermes Forensics subscription customers seeking HW Deployment Option",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,5600 PX Appliance,PX-5600,93477.16,PX-5600A,
5600PX-SW,"5600 PX Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 5600PX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Forensics subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,5600 PX  Appl SW PERP LIC,PX5600CAE-AT,568146.09,PX5600CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,5600 PX  Appl SW 1yr TE,PX5600PTM-AT,122282.15,PX5600PTM-AT-AA,
7600PX,"7600 PX Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
NOTES: This Classic sale option is  NOT applicable for base Hermes Forensics subscription customers seeking HW Deployment Option",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,7600 PX Appliance,PX-7600,159933.33,PX-7600A,
7600PX-SW,"7600 PX Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 7600PX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Forensics subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,7600 PX  Appl SW PERP LIC,PX7600CAE-AT,832501.55,PX7600CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,7600 PX  Appl SW 1yr TE,PX7600PTM-AT,183423.23,PX7600PTM-AT-AA,
7620PX,"7620 PX Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
NOTES: This Classic sale option is  NOT applicable for base Hermes Forensics subscription customers seeking HW Deployment Option",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,7620 PX Appliance,PX-7620,109172.23,PX-7620A,
7620PX-SW,"7620 PX Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 7620PX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Forensics subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,7620 PX  Appl SW PERP LIC,PX7620CAE-AT,667515.93,PX7620CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,7620 PX  Appl SW 1yr TE,PX7620PTM-AT,143548.62,PX7620PTM-AT-AA,
,Legacy - Classic Forensics Storage Hardware Appliances,,,,,
5000SX,"5000 SX Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
NOTES: This Classic sale option is  NOT applicable for base Hermes Forensics Storage SX subscription customers seeking HW Deployment Option",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,5000 SX Appliance,SX-5000,178722.4,SX-5000A,
5000SX-SW,"5000 SX Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 5000SX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Forensics Storage SX subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,5000 SX  Appl SW PERP LIC,SX5000CAE-AT,766453.67,SX5000CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,5000 SX  Appl SW 1yr TE,SX5000PTM-AT,174688.79,SX5000PTM-AT-AA,
,Legacy - Classic File Security Virtual Appliances,,,,,
2500FX-VA,"2500 FX Virtual Appliance(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual Appliance Software Activation email
REQUIREMENTS: Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes File Security subscription customers using Virtual Appliance Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,2500 FX Virt Appl PERP LIC,VFX2500CAE-AT,0,VFX2500CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,2500 FX Virt Appl 1Yr TE,VFX2500PTM-AT,0,VFX2500PTM-AT-AA,
2500FX-VA-DTI,"2500 FX Virtual Appliance - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for the 2500FX Virtual appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Virtual Appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2500 FX Virt Appl DTI 2W 1:1TE,VFX2500D2WGAEAT,0,VFX2500D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2500 FX Virt Appl DTI 1W 1:1TE,VFX2500D1WGAEAT,0,VFX2500D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2500 FX Virt Appl Appl DTI OF 1:1TE,VFX2500DOFGAEAT,0,VFX2500DOFGAEAT-AA,
,Legacy - Classic File Security Hardware Appliances,,,,,
6500FX-SW,"6500 FX Appliance Software(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 6500FX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is NOT applicable for base Hermes File Security subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,6500 FX Appl SW 1yr TE,FX6500PTM-AT,61832.54,FX6500PTM-AT-AA,
6500FX-DTI,"6500 FX Appliance - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 6500FX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,6500 FX Appl DTI 2W 1:1TE,FX6500D2WGAEAT,68702.85,FX6500D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,6500 FX Appl DTI 1W 1:1TE,FX6500D1WGAEAT,103054.26,FX6500D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,6500 FX Appl DTI OF 1:1TE,FX6500DOFGAEAT,109924.55,FX6500DOFGAEAT-AA,
6600FX,"6600 FX Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is NOT applicable for base Hermes File Security subscription customers seeking HW Deployment Option",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,6600 FX Appliance,FX-6600,Call For Quote,FX-6600A,
6600FX-SW,"6600 FX Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 6600FX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is NOT applicable for base Hermes File Security subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,6600 FX Appl SW PERP LIC,FX6600CAE-AT,Call For Quote,FX6600CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,6600 FX Appl SW 1yr TE,FX6600PTM-AT,Call For Quote,FX6600PTM-AT-AA,
6600FX-DTI,"6600 FX Appliance - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 6600FX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
